Região,Provincia,Ecorregião Marinha,Zona,x,y
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.31200000000001,64.317
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.375,64.314
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.45299999999999,64.311
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.53,64.321
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.619,64.306
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.70100000000001,64.303
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.84,64.309
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-112.971,64.303
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.06,64.301
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.286,64.315
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.419,64.333
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.557,64.333
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.662,64.32600000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.734,64.327
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.794,64.328
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-113.852,64.32600000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.26799999999999,64.351
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.471,64.374
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.552,64.362
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.666,64.389
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.79299999999999,64.39699999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.86399999999999,64.407
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-114.929,64.42399999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.056,64.422
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.12799999999999,64.43
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.26,64.443
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.318,64.438
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.416,64.458
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.677,64.484
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-115.74700000000001,64.493
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-116.006,64.564
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-116.223,64.612
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-116.484,64.691
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-116.796,64.779
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-117.09899999999999,64.923
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-117.339,65.101
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-117.617,65.266
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-117.889,65.51
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-117.99700000000001,65.62100000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.155,65.632
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.274,65.656
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.374,65.67
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.51299999999999,65.686
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.57799999999999,65.697
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.648,65.715
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.712,65.723
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.838,65.76100000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-118.928,65.775
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.025,65.808
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.126,65.819
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.434,65.913
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.545,65.934
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.625,65.952
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.68299999999999,65.949
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-119.891,65.962
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.055,65.976
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.20700000000001,65.986
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.31,65.995
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.40700000000001,66.016
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.51299999999999,66.027
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.611,66.039
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.70700000000001,66.058
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.78299999999999,66.074
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-120.946,66.115
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.02799999999999,66.137
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.149,66.155
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.212,66.17399999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.29899999999999,66.199
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.686,66.335
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-121.866,66.39
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.087,66.312
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.184,66.27600000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.289,66.234
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.39,66.207
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.697,66.108
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.838,66.09100000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-122.978,66.053
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.081,66.042
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.18,66.027
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.295,66.01899999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.37899999999999,66.014
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.50299999999999,65.998
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.67200000000001,65.988
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.772,65.991
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.89200000000001,66.0
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-123.999,65.98
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.111,65.984
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.20100000000001,65.992
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.281,65.982
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.339,65.986
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.42200000000001,65.991
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.539,65.999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.79799999999999,66.023
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.014,65.987
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.17,65.956
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.279,65.969
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.42,65.947
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.573,65.965
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.766,65.97399999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.833,65.983
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-125.96799999999999,66.013
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.24,66.045
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.344,66.071
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.454,66.082
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.57799999999999,66.117
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.695,66.134
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.947,66.215
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.025,66.23100000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.10799999999999,66.258
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.199,66.29
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.40899999999999,66.367
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.531,66.414
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.611,66.461
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.66799999999999,66.491
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.764,66.53699999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.19200000000001,69.88600000000001
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.13799999999999,70.083
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.19,70.202
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.315,70.29899999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.346,70.351
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.196,70.384
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.196,70.384
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.196,70.384
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.196,70.384
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.65799999999999,70.592
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.762,70.695
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.762,70.695
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.906,70.812
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.059,70.887
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.059,70.887
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.89299999999999,70.97
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.773,71.029
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.759,71.126
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.759,71.126
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.134,71.28699999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.134,71.28699999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-129.55200000000002,72.29899999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-129.724,73.561
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-129.52100000000002,73.696
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-129.084,73.842
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.659,73.898
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.542,74.089
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.349,74.29899999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.24,74.372
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-128.00799999999998,75.539
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.89399999999999,75.76899999999999
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.803,75.95
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-127.264,76.64
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.65100000000001,77.12
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.205,77.348
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-126.07,77.393
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.57600000000001,76.226
Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,Polar,-124.215,76.223
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.787,74.22
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.69799999999998,74.193
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.592,74.206
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.292,74.223
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.189,74.221
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-153.042,74.219
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.945,74.206
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.59799999999998,74.18
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.49,74.17699999999999
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.28799999999998,74.166
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.15200000000002,74.153
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-152.018,74.139
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.918,74.126
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.816,74.102
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.687,74.085
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.606,74.067
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.343,73.995
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-151.246,73.976
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.967,73.875
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.803,73.797
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.707,73.796
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.616,73.803
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.549,73.8
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.128,73.775
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-150.017,73.791
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-149.88,73.811
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-149.80700000000002,73.805
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-149.495,73.819
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-149.366,73.8
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-149.043,73.785
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.94,73.777
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.85,73.76
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.702,73.745
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.593,73.72
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.404,73.69800000000001
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.33100000000002,73.681
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-148.12,73.658
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.849,73.638
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.761,73.618
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.651,73.60300000000001
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.518,73.589
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.373,73.553
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-147.204,73.53699999999999
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-146.656,73.48100000000001
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-146.495,73.48899999999999
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-146.377,73.486
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-146.069,73.502
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.954,73.49
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.869,73.497
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.781,73.47800000000001
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.58700000000002,73.465
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.49,73.45
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.34,73.414
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.221,73.393
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-145.10399999999998,73.372
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.953,73.321
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.806,73.311
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.72799999999998,73.303
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.586,73.325
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.47799999999998,73.33
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.151,73.408
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-144.046,73.417
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-143.689,73.439
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-143.623,73.438
Beaufort Sea - continental coast and shelf,Arctic,Arctic,Polar,-143.27,73.414
